task,string_square_sequence,program,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
5,1121029182,"[{'W!y{f}Iy{lr}': 1, 'W!y{f}lr': 1, 'I!y{flr}': 1, 'fIy{lr}': 2, 'I!y{f}Iy{l}r': 1, 'Wk{f}Iy{lr}': 1}]",6.0,fIy{lr},7.0,1585.0,0.004416403785488959
5,1121029182726152423122,[{'R3{flr}': 1}],1.0,R3{flr},1.0,1585.0,0.0006309148264984228
5,11210291827262524132221102,"[{'W!b{W!y{f}lr}': 3, 'R3{W!y{f}lr}': 1, 'W!b{fIy{lr}}': 2, 'Wk{W!y{f}lr}': 1}]",4.0,W!b{W!y{f}lr},7.0,1585.0,0.004416403785488959
5,11210292,"[{'fI!y{rl}f': 2, 'R2{f}': 2, 'fWy{f}': 1, 'fWg{rl}f': 1, 'Iy{r}R2{f}': 1, 'fR3{Ig{r}}f': 2, 'R3{Iy{r}}R2{s}': 1, 'R3{Wy{r}}R2{s}': 1, 'Iy{rl}R2{f}': 2}]",9.0,fI!y{rl}f,13.0,1585.0,0.008201892744479496
5,1121029281,"[{'R2{f}I!y{l}': 1, 'fWy{fl}': 2}]",2.0,fWy{fl},3.0,1585.0,0.0018927444794952682
5,11210292817160504-1,"[{'W!b{fIk{l}}': 1, 'R3{fWy{f}l}': 1}]",2.0,W!b{fIk{l}},2.0,1585.0,0.0012618296529968455
5,11210292817161,"[{'R2{f}lR2{f}': 1, 'R3{fWy{fl}}': 2}]",2.0,R3{fWy{fl}},3.0,1585.0,0.0018927444794952682
5,11210292817161514131211101,[{'W!b{fIy{fl}}': 1}],1.0,W!b{fIy{fl}},1.0,1585.0,0.0006309148264984228
5,11210292817261524231221201-12,[{'R4{fW!y{lr}}': 1}],1.0,R4{fW!y{lr}},1.0,1585.0,0.0006309148264984228
5,112102928172625142,[{'R3{fI!y{lr}}': 1}],1.0,R3{fI!y{lr}},1.0,1585.0,0.0006309148264984228
5,1121029282,"[{'R3{fIg{rl}}': 1, 'R3{fIy{Ik{r}}}': 1, 'R3{f}': 1}]",3.0,R3{fIg{rl}},3.0,1585.0,0.0018927444794952682
5,112102928272,"[{'R2{f}R2{f}W!b{}': 1, 'fR3{fIy{r}}': 2, 'I!b{R2{R2{I!b{f}}}}': 1}]",3.0,fR3{fIy{r}},4.0,1585.0,0.002523659305993691
5,11210292827262,"[{'R5{f}Iy{rl}': 2, 'fffff': 1}]",2.0,R5{f}Iy{rl},3.0,1585.0,0.0018927444794952682
5,1121029282726252,"[{'W!y{R2{f}}': 1, 'R5{f}Wk{f}': 1}]",2.0,W!y{R2{f}},2.0,1585.0,0.0012618296529968455
5,112102928272625242,"[{'R5{fIy{f}}': 1, 'R7{f}': 1}]",2.0,R5{fIy{f}},2.0,1585.0,0.0012618296529968455
5,11210292827262524232,[{'R5{fI!y{f}}': 1}],1.0,R5{fI!y{f}},1.0,1585.0,0.0006309148264984228
5,1121029282726252423222,[{'R3{Wy{r}}R9{s}': 1}],1.0,R3{Wy{r}}R9{s},1.0,1585.0,0.0006309148264984228
5,112102928272625242322212,"[{'W{s}R10{s}': 1, 'R10{s}': 1, 'R10{fId{r}}': 1, 'R10{f}': 4}]",4.0,R10{f},7.0,1585.0,0.004416403785488959
5,11210292827262524232221202,"[{'R10{s}f': 1, 'W!b{f}': 7, 'W!b{f}I{rl}': 2, 'W!b{f}Iy{rl}': 9, 'fI!y{r}W!b{f}': 3, 'fWy{R5{f}}': 1, 'R2{}R2{f}W!b{f}': 1, 'W!b{f}Iy{r}': 3, 'R10{f}f': 6, 'W!b{f}Iy{lr}': 2, 'Ik{W!b{f}}': 2, 'W!b{fIg{rl}}': 1, 'Iy{r}W!b{f}': 2, 'W!b{Iy{}f}': 1, 'Iy{rl}W!b{f}': 1, 'W!b{Ib{rl}f}': 1}]",16.0,W!b{f}Iy{rl},43.0,1585.0,0.027129337539432176
5,11210292827262524232221202-11,[{'W!b{f}Iy{r}l': 1}],1.0,W!b{f}Iy{r}l,1.0,1585.0,0.0006309148264984228
5,11210292827262524232221202-12,"[{'W!b{R2{I!b{f}f}}': 1, 'Wk{R2{I!b{f}f}}': 1, 'W!g{R2{f}}': 1, 'R10{fWy{fs}}': 1}]",4.0,W!b{R2{I!b{f}f}},4.0,1585.0,0.002523659305993691
5,11210292827262524232221202-13,"[{'W!b{f}I!y{rl}': 1, 'R2{W!b{f}rl}': 1, 'W!b{f}rl': 2}]",3.0,W!b{f}rl,4.0,1585.0,0.002523659305993691
5,11210292827262524233,[{'R7{f}I!y{rl}': 1}],1.0,R7{f}I!y{rl},1.0,1585.0,0.0006309148264984228
5,112102928272625243,[{'fR5{fIy{r}}': 1}],1.0,fR5{fIy{r}},1.0,1585.0,0.0006309148264984228
5,11210292827262524333,[{'W!b{R3{f}Iy{r}}': 1}],1.0,W!b{R3{f}Iy{r}},1.0,1585.0,0.0006309148264984228
5,1121029282726253,[{'R5{f}I!b{r}': 1}],1.0,R5{f}I!b{r},1.0,1585.0,0.0006309148264984228
5,112102928272625342,[{'R5{f}I!y{rl}': 2}],1.0,R5{f}I!y{rl},2.0,1585.0,0.0012618296529968455
5,112102928273,"[{'R3{f}rl': 1, 'W!b{R3{f}I!y{r}}': 1}]",2.0,R3{f}rl,2.0,1585.0,0.0012618296529968455
5,1121029283,[{'R2{f}I!b{r}': 1}],1.0,R2{f}I!b{r},1.0,1585.0,0.0006309148264984228
5,112102928372,"[{'R2{fI!y{rl}}': 4, 'R2{f}I!g{rl}': 1}]",2.0,R2{fI!y{rl}},5.0,1585.0,0.0031545741324921135
5,11210292837262524332221203-12,"[{'W!y{ffrl}': 1, 'W!b{R2{f}rl}': 1}]",2.0,W!y{ffrl},2.0,1585.0,0.0012618296529968455
5,112102928372625342,[{'R3{fI!y{rl}}': 7}],1.0,R3{fI!y{rl}},7.0,1585.0,0.004416403785488959
5,11210292837262534232231202,[{'W!b{fIk{rl}}': 2}],1.0,W!b{fIk{rl}},2.0,1585.0,0.0012618296529968455
5,11210292837262534232231202-13,[{'W!b{fI!y{rl}}': 9}],1.0,W!b{fI!y{rl}},9.0,1585.0,0.0056782334384858045
5,11210292837263524233,"[{'R4{fW!y{rl}}': 2, 'R3{fW!y{rl}}': 1}]",2.0,R4{fW!y{rl}},3.0,1585.0,0.0018927444794952682
5,112102928373,[{'W!b{fI!y{r}}': 5}],1.0,W!b{fI!y{r}},5.0,1585.0,0.0031545741324921135
5,11210293,"[{'fIy{r}': 40, 'fWk{l}Iy{r}': 1, 'W!y{f}Iy{r}': 3, 'I!y{fr}': 3, 'fIy{r}I!k{}': 1, 'fIy{r}I!k{l}': 2, 'fWy{r}': 4, 'fWy{r}W!k{l}': 4, 'fWy{r}Wk{}': 4, 'fWy{r}I!k{}': 2, 'fWy{r}I!k{l}': 1, 'fIy{r}Ib{l}': 1, 'W!y{f}Wy{r}': 2, 'W!y{f}r': 2, 'fr': 4, 'fR2{Iy{r}}': 1, 'fWy{r}Wb{f}': 1, 'fR2{Wy{r}}': 1, 'fR3{Iy{r}}': 2, 'Ik{f}Iy{r}': 3, 'Ik{fIy{r}}': 1, 'fIy{r}Wy{l}': 1, 'I!y{f}Iy{rR2{}}': 1, 'fI!d{r}': 1}]",24.0,fIy{r},86.0,1585.0,0.05425867507886435
5,1121029382,"[{'W!y{f}Iy{rl}': 17, 'W!y{f}Iy{r}l': 2, 'fIy{rl}': 19, 'Wk{f}Iy{rl}': 10, 'Ik{f}Iy{rl}': 2, 'I!y{f}Iy{rl}': 4, 'I!y{frl}': 3, 'Ik{fIy{rl}}': 1, 'I!y{f}rl': 4, 'W!y{f}rl': 8, 'W!y{f}Wy{rl}': 1, 'fI!b{r}l': 1, 'I!b{frl}': 2, 'fW!b{Iy{rl}}': 1, 'frl': 3, 'fWy{r}Ik{l}': 2, 'fI!g{rl}': 9, 'fWy{rl}': 3, 'I!y{frl}W!b{}': 3, 'I!b{frl}W!b{}': 1, 'fI!g{rl}R3{}': 1, 'I!y{f}rlW!b{}': 2, 'fIy{r}Ik{l}': 4, 'I!b{f}rl': 2, 'fIy{r}l': 9, 'fIy{r}lW!b{}': 1, 'frlWy{f}': 1, 'W!y{f}Wy{r}l': 3, 'Ik{f}Iy{r}l': 1, 'Wk{f}Wy{r}l': 1, 'Ik{fIy{r}l}': 1, 'fIy{rlR2{}}': 1, 'fIy{r}I!y{l}': 1, 'fI!d{rl}': 1, 'fR9{Iy{rl}}': 1}]",35.0,fIy{rl},126.0,1585.0,0.07949526813880126
5,112102938271,"[{'fIy{r}R2{l}': 1, 'fR2{Iy{r}l}': 3, 'fR2{Wy{r}l}': 1}]",3.0,fR2{Iy{r}l},5.0,1585.0,0.0031545741324921135
5,11210293827160,"[{'fR3{I!k{r}l}': 1, 'fR3{Iy{r}l}': 1}]",2.0,fR3{I!k{r}l},2.0,1585.0,0.0012618296529968455
5,112102938271605-1,"[{'fIy{r}Wk{l}': 1, 'fWy{r}Wk{l}': 2, 'fWy{r}W!b{l}': 1, 'fR4{Iy{r}l}': 1, 'fW!b{Iy{r}l}': 1}]",5.0,fWy{r}Wk{l},6.0,1585.0,0.0037854889589905363
5,112102938272,"[{'R2{fIy{rl}}': 8, 'fIy{rl}f': 2, 'I!y{frlf}': 2, 'fIy{r}lf': 6, 'fI!g{rl}f': 3, 'fI!g{rlf}': 1, 'fIy{rlf}': 6, 'fWy{rlf}': 1, 'R2{fWy{rl}}': 1, 'frlI!g{f}': 2}]",10.0,R2{fIy{rl}},32.0,1585.0,0.02018927444794953
5,11210293827261,[{'R2{fIy{r}l}': 11}],1.0,R2{fIy{r}l},11.0,1585.0,0.00694006309148265
5,112102938272615140,"[{'R3{fIy{r}l}': 13, 'R3{fW!k{r}l}': 1, 'R3{fWy{r}l}': 1, 'R3{fI!k{r}l}': 1}]",4.0,R3{fIy{r}l},16.0,1585.0,0.010094637223974764
5,112102938272615140302-1,"[{'W!b{fIy{r}l}': 14, 'Wk{fIy{r}l}': 5, 'W!y{fIy{r}l}': 1, 'R5{fIy{r}l}': 3, 'R4{fIy{r}l}': 1, 'R4{fWy{r}l}': 1}]",6.0,W!b{fIy{r}l},25.0,1585.0,0.015772870662460567
5,11210293827262,"[{'R3{fIy{rl}}': 19, 'R3{fWy{rl}}': 4, 'frlR2{f}': 3, 'R3{Iy{rl}f}': 4}]",4.0,R3{fIy{rl}},30.0,1585.0,0.01892744479495268
5,1121029382726252,"[{'frlR3{f}': 3, 'R4{Iy{rl}f}': 2, 'frlW!y{f}': 1}]",3.0,frlR3{f},6.0,1585.0,0.0037854889589905363
5,11210293827262524232221202-12,[{'frlW!g{f}': 2}],1.0,frlW!g{f},2.0,1585.0,0.0012618296529968455
5,11210293827262524332,"[{'R4{fIy{rl}}': 15, 'R4{sIy{rl}}': 1, 'R2{W!y{f}rl}': 7, 'R4{fWy{rl}}': 7}]",4.0,R4{fIy{rl}},30.0,1585.0,0.01892744479495268
5,1121029382726252433222,[{'R5{Iy{rl}f}': 7}],1.0,R5{Iy{rl}f},7.0,1585.0,0.004416403785488959
5,11210293827262524332221302-12,"[{'W!b{Iy{rl}f}': 24, 'R10{fIy{rl}}': 6, 'R8{fIy{rl}}': 7, 'R6{fIy{rl}}': 20, 'R7{fIy{rl}}': 5, 'R6{sIy{rl}}': 1, 'R10{fWy{rl}}': 2, 'R6{fWy{rl}}': 2, 'R4{W!y{f}rl}': 2, 'W!y{fIy{rl}}': 6, 'R6{Iy{rl}f}': 12, 'R9{Iy{rl}f}': 3, 'R7{Iy{rl}f}': 2, 'R8{Iy{rl}f}': 2, 'R10{Iy{rl}f}': 2}]",15.0,W!b{Iy{rl}f},96.0,1585.0,0.06056782334384858
5,11210293827262534232,[{'R2{frlf}': 9}],1.0,R2{frlf},9.0,1585.0,0.0056782334384858045
5,11210293827262534232221302-12,"[{'W!y{frlf}': 2, 'R4{frlf}': 2, 'R3{frlf}': 5}]",3.0,R3{frlf},9.0,1585.0,0.0056782334384858045
5,1121029382726352,"[{'R2{I!y{frl}}': 3, 'R10{I!y{frl}}': 2, 'I!b{W!y{frl}}': 1, 'I!b{Wk{frl}}': 2, 'I!b{R2{frl}}': 3, 'R2{frl}': 6, 'W!y{frl}': 7, 'R2{W!y{frl}}': 2, 'R4{I!y{frl}}': 2, 'R5{I!y{frl}}': 1, 'R2{fI!g{rl}}': 5, 'W!b{I!y{frl}}': 2, 'R3{I!y{frl}}': 2, 'R6{I!y{frl}}': 1, 'R2{fI!d{rl}}': 1, 'R3{W!y{frl}}': 1, 'R4{W!y{frl}}': 2}]",17.0,W!y{frl},43.0,1585.0,0.027129337539432176
5,112102938272635242,[{'W!y{frl}f': 2}],1.0,W!y{frl}f,2.0,1585.0,0.0012618296529968455
5,11210293827263524233,"[{'R10{I!b{frl}}': 1, 'I!b{W!d{frl}}': 1, 'I!b{W!b{frl}}': 1, 'R3{frl}': 9, 'W!b{fI!g{rl}}': 4, 'W!b{frl}': 3, 'I!b{R4{frl}}': 1, 'I!b{R3{frl}}': 3, 'R3{fI!g{rl}}': 4, 'W!g{fI!g{rl}}': 4, 'W!b{R2{frl}}': 3, 'R4{frl}': 2, 'fW!g{rlf}': 2, 'W!b{R3{frl}}': 1, 'W!g{R2{frl}}': 4, 'W!b{fI!b{r}l}': 1, 'R3{frl}f': 2, 'R2{R2{frl}}': 1, 'R7{fI!b{rl}}': 1, 'R4{fI!d{rl}}': 1, 'R3{fI!d{rl}}': 1, 'W!b{fI!b{rl}}': 1}]",22.0,R3{frl},51.0,1585.0,0.032176656151419555
5,11210293827263524332,[{'R3{I!y{f}rl}': 5}],1.0,R3{I!y{f}rl},5.0,1585.0,0.0031545741324921135
5,11210293827263524332221302-12,[{'R5{I!y{f}rl}': 1}],1.0,R5{I!y{f}rl},1.0,1585.0,0.0006309148264984228
5,11210293827263524332221302-13,"[{'R6{Ik{f}rl}': 1, 'R5{Ik{f}rl}': 1}]",2.0,R6{Ik{f}rl},2.0,1585.0,0.0012618296529968455
5,112102938273,"[{'fIy{r}lr': 1, 'I!b{fR3{rl}}': 1, 'fI!g{R3{rl}}': 1, 'fI!g{R2{rl}}': 3, 'fR2{I!g{rl}}': 1, 'fR2{rl}': 1, 'fW!g{I!g{rl}}': 4, 'fW!g{rl}': 1, 'fW!g{rl}f': 3, 'fW!b{I!b{rl}}': 1}]",10.0,fW!g{I!g{rl}},17.0,1585.0,0.010725552050473186
5,1121029383,"[{'I!y{f}rf': 1, 'R2{fIy{r}}': 5, 'fW!k{Iy{rf}}': 1, 'W!y{f}Wy{r}f': 1, 'R2{Iy{r}f}': 4, 'fIy{r}I!y{f}': 1, 'Ik{f}Iy{rf}': 1}]",7.0,R2{fIy{r}},14.0,1585.0,0.008832807570977918
5,112102938372,"[{'fIy{rfl}': 1, 'R2{Iy{r}f}l': 1, 'I!b{frfl}': 1}]",3.0,fIy{rfl},3.0,1585.0,0.0018927444794952682
5,11210293837262534332,[{'R2{frfl}': 3}],1.0,R2{frfl},3.0,1585.0,0.0018927444794952682
5,11210293837262534332221303-12,"[{'R3{frfl}': 9, 'W!b{frfl}': 1}]",2.0,R3{frfl},10.0,1585.0,0.006309148264984227
5,11210293837263534233,"[{'R3{fI!y{l}r}': 1, 'W!b{fI!y{l}r}': 1}]",2.0,R3{fI!y{l}r},2.0,1585.0,0.0012618296529968455
5,112102938373,"[{'W!b{Iy{r}f}': 3, 'R2{W!y{f}Iy{r}}': 1, 'Wk{fIy{r}}': 4, 'Wk{fIy{r}}l': 1, 'W!b{frff}': 1, 'R3{I!y{f}Wy{r}}': 1, 'W!y{fIy{r}}': 2, 'R3{fIy{r}}l': 2, 'R3{fIy{rf}}': 1, 'fI!g{r}W!b{f}': 2, 'R5{fIy{r}}': 3, 'R2{W!y{f}r}l': 1, 'fIy{r}R2{f}': 1, 'W!b{fIy{r}}': 9, 'R3{fIy{r}f}': 1, 'W!b{Ik{f}Iy{r}}': 1, 'fI!b{r}R2{f}': 1, 'Wk{fIy{rf}}': 1, 'R4{Iy{r}f}': 1, 'R4{fIy{r}}': 2, 'R3{fIy{r}}': 4, 'W!b{I!y{f}Iy{r}}': 1, 'W!b{fIy{r}f}': 1, 'W!b{Wk{f}Iy{r}}': 1, 'R2{W!y{f}r}': 2, 'W!b{Iy{r}f}r': 1, 'W!b{Iy{r}Ik{f}}': 1, 'R3{fIy{I!k{r}}}': 1, 'W!b{fIy{r}}l': 1, 'R7{W!y{f}Iy{r}}': 1, 'R2{fIy{rf}}': 1, 'R5{Ik{f}Iy{r}}': 1, 'I!y{frR4{f}}': 1, 'W!b{R2{fIy{r}}}': 1, 'R3{Ik{f}Iy{r}}': 1, 'R5{Iy{r}f}': 2, 'R5{Iy{r}f}l': 1, 'R3{Iy{r}f}': 1, 'fIy{r}W!b{f}': 2, 'R10{fWy{rs}}': 2, 'W!y{frf}': 1, 'R2{Iy{r}W!y{f}}': 1, 'R3{frf}l': 1, 'R3{frf}': 1}]",44.0,W!b{fIy{r}},70.0,1585.0,0.04416403785488959
